"","order_id","quantity","item_name","choice_description","item_price","Calories","TotalFat.g.","SaturatedFat.g.","TransFat.g.","Cholesterol.mg.","Sodium.mg.","Carbohydrates.g.","DietaryFiber.g.","Sugar.g.","Protein.g.","VitaminA..DV.","VitaminC..DV.","Calcium...DV.","Iron..DV.","Calories.Share","TotalFat.g..Share","SaturatedFat.g..Share","TransFat.g..Share","Cholesterol.mg..Share","Sodium.mg..Share","Carbohydrates.g..Share","DietaryFiber.g..Share","Sugar.g..Share","Protein.g..Share","VitaminA..DV..Share","VitaminC..DV..Share","Calcium...DV..Share","Iron..DV..Share"
"2054","827","1","Chips and Roasted Chili-Corn Salsa","NULL","$2.39 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"2055","828","1","Steak Burrito","Fresh Tomato Salsa (Mild), Pinto Beans, Rice, Cheese, Sour Cream","$8.99 ","1025","38.5","15","0","135","2115","110","15","7","55.5","42","35","59","47","0.5125","0.592307692307692","0.75","0","0.45","0.88125","0.366666666666667","0.6","0.0777777777777778","1.11","0.42","0.35","0.59","0.47"
"2056","828","1","Chips and Fresh Tomato Salsa","NULL","$2.39 ","590","27","3.5","0","0","630","78","9","7","9","15","27","6","8","0.295","0.415384615384615","0.175","0","0","0.2625","0.26","0.36","0.0777777777777778","0.18","0.15","0.27","0.06","0.08"
"2057","829","1","Canned Soft Drink","Sprite","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2058","829","1","Chicken Bowl","Fresh Tomato Salsa, Rice, Black Beans, Lettuce","$8.75 ","510","12","3","0","125","1155","62","15.5","4","43.5","61","39","11","27","0.255","0.184615384615385","0.15","0","0.416666666666667","0.48125","0.206666666666667","0.62","0.0444444444444444","0.87","0.61","0.39","0.11","0.27"
"2059","829","1","Chips and Tomatillo Red Chili Salsa","NULL","$2.95 ","595","28","3.5","0","0","920","77","10","5","9","20","2","4","8","0.2975","0.430769230769231","0.175","0","0","0.383333333333333","0.256666666666667","0.4","0.0555555555555556","0.18","0.2","0.02","0.04","0.08"
"2060","830","1","Steak Burrito","Tomatillo Green Chili Salsa, Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce, Rice","$11.75 ","1145","60","18.5","0","135","2150","97","12","6","51.5","70","47","56","46","0.5725","0.923076923076923","0.925","0","0.45","0.895833333333333","0.323333333333333","0.48","0.0666666666666667","1.03","0.7","0.47","0.56","0.46"
"2061","830","1","Chicken Soft Tacos","Tomatillo Green Chili Salsa, Guacamole, Sour Cream","$11.25 ","735","38.5","13.5","0","165","745","54","12.5","3","39","15","9","19","21","0.3675","0.592307692307692","0.675","0","0.55","0.310416666666667","0.18","0.5","0.0333333333333333","0.78","0.15","0.09","0.19","0.21"
"2062","831","2","Chicken Burrito","Fresh Tomato Salsa, Lettuce, Rice, Black Beans, Cheese","$17.50 ","910","29.5","9","0","155","2035","109","18.5","4","56.5","68","39","51","42","0.455","0.453846153846154","0.45","0","0.516666666666667","0.847916666666667","0.363333333333333","0.74","0.0444444444444444","1.13","0.68","0.39","0.51","0.42"
"2063","832","1","Chicken Bowl","Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies","$8.49 ","485","13","3","0","125","1395","59","6.5","9","40.5","30","67","9","21","0.2425","0.2","0.15","0","0.416666666666667","0.58125","0.196666666666667","0.26","0.1","0.81","0.3","0.67","0.09","0.21"
"2064","832","1","Veggie Bowl","Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies","$8.49 ","325","6.5","0","0","0","1255","63","7","11","9.5","34","95","8","15","0.1625","0.1","0","0","0","0.522916666666667","0.21","0.28","0.122222222222222","0.19","0.34","0.95","0.08","0.15"
"2065","832","1","Chips and Fresh Tomato Salsa","NULL","$2.39 ","590","27","3.5","0","0","630","78","9","7","9","15","27","6","8","0.295","0.415384615384615","0.175","0","0","0.2625","0.26","0.36","0.0777777777777778","0.18","0.15","0.27","0.06","0.08"
"2066","833","1","Chicken Bowl","Fresh Tomato Salsa, Sour Cream, Guacamole, Lettuce","$11.25 ","550","38.5","13.5","0","165","925","15","8.5","6","37","65","44","15","19","0.275","0.592307692307692","0.675","0","0.55","0.385416666666667","0.05","0.34","0.0666666666666667","0.74","0.65","0.44","0.15","0.19"
"2067","833","1","Bottled Water","NULL","$1.50 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2068","834","1","Veggie Burrito","Fresh Tomato Salsa, Cheese, Rice, Pinto Beans","$8.75 ","740","23","6","0","30","1935","111","16","6","24.5","36","65","51","34","0.37","0.353846153846154","0.3","0","0.1","0.80625","0.37","0.64","0.0666666666666667","0.49","0.36","0.65","0.51","0.34"
"2069","834","2","Bottled Water","NULL","$3.00 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2070","834","1","Canned Soft Drink","Diet Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2071","835","1","Chicken Bowl","Fresh Tomato Salsa, Cheese","$8.75 ","300","14.5","8","0","155","710","6","1.5","3","39","22","27","25","10","0.15","0.223076923076923","0.4","0","0.516666666666667","0.295833333333333","0.02","0.06","0.0333333333333333","0.78","0.22","0.27","0.25","0.1"
"2072","835","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"2073","836","1","Steak Bowl","Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole","$11.75 ","845","41.5","10.5","0","95","1690","71","20","5","49.5","31","39","32","39","0.4225","0.638461538461539","0.525","0","0.316666666666667","0.704166666666667","0.236666666666667","0.8","0.0555555555555556","0.99","0.31","0.39","0.32","0.39"
"2074","836","1","Barbacoa Bowl","Tomatillo Green Chili Salsa, Fajita Vegetables, Pinto Beans, Sour Cream, Guacamole, Lettuce","$11.75 ","650","40","13","0","105","1405","37","19","6","35","63","57","19","36","0.325","0.615384615384615","0.65","0","0.35","0.585416666666667","0.123333333333333","0.76","0.0666666666666667","0.7","0.63","0.57","0.19","0.36"
"2075","836","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"2076","837","2","Chicken Bowl","Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Cheese, Sour Cream, Rice, Fajita Veggies, Guacamole","$21.96 ","970","52.5","18.5","0","195","2250","73","20.5","7","53.5","56","49","42","34","0.485","0.807692307692308","0.925","0","0.65","0.9375","0.243333333333333","0.82","0.0777777777777778","1.07","0.56","0.49","0.42","0.34"
"2077","838","1","Chicken Soft Tacos","Fresh Tomato Salsa, Cheese, Sour Cream, Lettuce","$8.75 ","630","24","15","0","195","770","53","8.5","5","44","65","37","39","18","0.315","0.369230769230769","0.75","0","0.65","0.320833333333333","0.176666666666667","0.34","0.0555555555555556","0.88","0.65","0.37","0.39","0.18"
"2078","838","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"2079","838","1","Chicken Soft Tacos","Fresh Tomato Salsa, Cheese, Sour Cream, Lettuce","$8.75 ","630","24","15","0","195","770","53","8.5","5","44","65","37","39","18","0.315","0.369230769230769","0.75","0","0.65","0.320833333333333","0.176666666666667","0.34","0.0555555555555556","0.88","0.65","0.37","0.39","0.18"
"2080","839","1","Chicken Soft Tacos","Fresh Tomato Salsa, Cheese, Sour Cream, Guacamole","$11.25 ","855","46","18.5","0","195","1145","60","13.5","6","46","37","34","41","23","0.4275","0.707692307692308","0.925","0","0.65","0.477083333333333","0.2","0.54","0.0666666666666667","0.92","0.37","0.34","0.41","0.23"
"2081","839","1","Carnitas Soft Tacos","Tomatillo Green Chili Salsa","$9.25 ","430","13","6","0","65","530","45.5","6","0","29","2","1","10","10","0.215","0.2","0.3","0","0.216666666666667","0.220833333333333","0.151666666666667","0.24","0","0.58","0.02","0.01","0.1","0.1"
"2082","840","1","Steak Burrito","Fresh Tomato Salsa (Mild), Pinto Beans, Rice, Cheese, Sour Cream","$8.99 ","1025","38.5","15","0","135","2115","110","15","7","55.5","42","35","59","47","0.5125","0.592307692307692","0.75","0","0.45","0.88125","0.366666666666667","0.6","0.0777777777777778","1.11","0.42","0.35","0.59","0.47"
"2083","840","1","Chips and Fresh Tomato Salsa","NULL","$2.39 ","590","27","3.5","0","0","630","78","9","7","9","15","27","6","8","0.295","0.415384615384615","0.175","0","0","0.2625","0.26","0.36","0.0777777777777778","0.18","0.15","0.27","0.06","0.08"
"2084","841","1","Barbacoa Soft Tacos","Fresh Tomato Salsa, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream","$9.25 ","1030","30","14.5","0","135","1925","131","31","7","52.5","50","37","49","48","0.515","0.461538461538462","0.725","0","0.45","0.802083333333333","0.436666666666667","1.24","0.0777777777777778","1.05","0.5","0.37","0.49","0.48"
"2085","841","1","Veggie Burrito","Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce","$8.75 ","1060","35.5","13","0","70","2515","150","32","12","36.5","76","92","63","50","0.53","0.546153846153846","0.65","0","0.233333333333333","1.04791666666667","0.5","1.28","0.133333333333333","0.73","0.76","0.92","0.63","0.5"
"2086","842","1","Chicken Burrito","Fresh Tomato Salsa (Mild), Black Beans, Rice, Cheese, Sour Cream, Guacamole","$10.98 ","1250","61","19.5","0","195","2440","117","23.5","7","60.5","48","36","61","47","0.625","0.938461538461538","0.975","0","0.65","1.01666666666667","0.39","0.94","0.0777777777777778","1.21","0.48","0.36","0.61","0.47"
"2087","842","1","Chicken Soft Tacos","Fresh Tomato Salsa (Mild), Rice, Fajita Veggies, Sour Cream, Lettuce","$8.49 ","735","21","10","0","165","1125","90","10.5","7","42.5","69","67","23","25","0.3675","0.323076923076923","0.5","0","0.55","0.46875","0.3","0.42","0.0777777777777778","0.85","0.69","0.67","0.23","0.25"
"2088","842","1","Chips and Guacamole","NULL","$3.99 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"2089","842","1","Izze","Clementine","$3.39 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2090","843","1","Steak Bowl","Tomatillo Red Chili Salsa, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.75 ","900","48.5","17.5","0","135","1975","60","31","7","54","86","29","41","46","0.45","0.746153846153846","0.875","0","0.45","0.822916666666667","0.2","1.24","0.0777777777777778","1.08","0.86","0.29","0.41","0.46"
"2091","843","1","Bottled Water","NULL","$1.50 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2092","844","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"2093","844","1","Carnitas Burrito","Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream","$9.25 ","1080","45.5","19","0","135","2425","113.5","18","8","53.5","47","58","62","38","0.54","0.7","0.95","0","0.45","1.01041666666667","0.378333333333333","0.72","0.0888888888888889","1.07","0.47","0.58","0.62","0.38"
"2094","844","1","Chicken Burrito","Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce","$8.75 ","1220","42","16","0","195","2655","146","31.5","10","67.5","72","64","64","56","0.61","0.646153846153846","0.8","0","0.65","1.10625","0.486666666666667","1.26","0.111111111111111","1.35","0.72","0.64","0.64","0.56"
"2095","845","1","Canned Soft Drink","Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2096","845","1","Steak Bowl","Tomatillo Green Chili Salsa, Rice, Black Beans, Guacamole, Lettuce","$11.75 ","730","33.5","5.5","0","65","1330","67","20","3","42.5","55","19","10","39","0.365","0.515384615384615","0.275","0","0.216666666666667","0.554166666666667","0.223333333333333","0.8","0.0333333333333333","0.85","0.55","0.19","0.1","0.39"
"2097","846","1","Veggie Burrito","Fresh Tomato Salsa, Rice, Pinto Beans, Cheese","$8.75 ","740","23","6","0","30","1935","111","16","6","24.5","36","65","51","34","0.37","0.353846153846154","0.3","0","0.1","0.80625","0.37","0.64","0.0666666666666667","0.49","0.36","0.65","0.51","0.34"
"2098","846","1","Bottled Water","NULL","$1.50 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2099","846","1","Chicken Burrito","Fresh Tomato Salsa, Cheese, Lettuce","$8.75 ","605","24.5","9","0","155","1400","53","5.5","3","46","57","37","45","27","0.3025","0.376923076923077","0.45","0","0.516666666666667","0.583333333333333","0.176666666666667","0.22","0.0333333333333333","0.92","0.57","0.37","0.45","0.27"
"2100","847","1","Chicken Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice","$8.75 ","405","11.5","3","0","125","1065","43","3.5","5","37.5","26","57","9","17","0.2025","0.176923076923077","0.15","0","0.416666666666667","0.44375","0.143333333333333","0.14","0.0555555555555556","0.75","0.26","0.57","0.09","0.17"
"2101","847","1","Chips","NULL","$2.15 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"2102","847","1","Bottled Water","NULL","$1.50 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2103","848","1","Chicken Burrito","Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream","$8.75 ","1020","39","16","0","195","2065","109","17.5","6","58.5","41","29","59","40","0.51","0.6","0.8","0","0.65","0.860416666666667","0.363333333333333","0.7","0.0666666666666667","1.17","0.41","0.29","0.59","0.4"
"2104","848","1","Chips and Tomatillo Red Chili Salsa","NULL","$2.95 ","595","28","3.5","0","0","920","77","10","5","9","20","2","4","8","0.2975","0.430769230769231","0.175","0","0","0.383333333333333","0.256666666666667","0.4","0.0555555555555556","0.18","0.2","0.02","0.04","0.08"
"2105","848","1","Chicken Bowl","Tomatillo Red Chili Salsa, Rice, Black Beans","$8.75 ","510","13","3","0","125","1445","60","15.5","2","43.5","31","4","9","25","0.255","0.2","0.15","0","0.416666666666667","0.602083333333333","0.2","0.62","0.0222222222222222","0.87","0.31","0.04","0.09","0.25"
"2106","848","1","Chicken Burrito","Tomatillo Red Chili Salsa, Black Beans, Cheese, Sour Cream","$8.75 ","840","36","16","0","195","1980","74","17.5","4","55","39","4","55","35","0.42","0.553846153846154","0.8","0","0.65","0.825","0.246666666666667","0.7","0.0444444444444444","1.1","0.39","0.04","0.55","0.35"
"2107","848","2","Chicken Bowl","Fresh Tomato Salsa, Black Beans, Cheese, Sour Cream","$17.50 ","535","25","15","0","195","1000","29","13.5","6","48","34","29","37","20","0.2675","0.384615384615385","0.75","0","0.65","0.416666666666667","0.0966666666666667","0.54","0.0666666666666667","0.96","0.34","0.29","0.37","0.2"
"2108","848","1","Chicken Burrito","Fresh Tomato Salsa, Pinto Beans, Cheese, Sour Cream","$8.75 ","830","35","16","0","195","1730","74","14.5","6","54","33","37","58","35","0.415","0.538461538461539","0.8","0","0.65","0.720833333333333","0.246666666666667","0.58","0.0666666666666667","1.08","0.33","0.37","0.58","0.35"
"2109","849","1","6 Pack Soft Drink","Coke","$6.49 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2110","849","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"2111","849","1","Chicken Burrito","Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole","$11.25 ","1305","62.5","19.5","0","195","2600","127","23.5","8","61.5","36","29","60","49","0.6525","0.961538461538462","0.975","0","0.65","1.08333333333333","0.423333333333333","0.94","0.0888888888888889","1.23","0.36","0.29","0.6","0.49"
"2112","850","1","Chicken Salad Bowl","Fresh Tomato Salsa, Rice, Fajita Vegetables, Pinto Beans, Black Beans, Lettuce, Guacamole","$11.25 ","1145","60.5","11","0","135","2850","113","34.5","20","53","77","86","20","46","0.5725","0.930769230769231","0.55","0","0.45","1.1875","0.376666666666667","1.38","0.222222222222222","1.06","0.77","0.86","0.2","0.46"
"2113","850","2","Chips","NULL","$4.30 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"2114","850","1","Chicken Salad Bowl","Fresh Tomato Salsa, Rice, Black Beans, Cheese","$8.75 ","880","44.5","12.5","0","165","2195","81","17.5","16","50","70","39","31","27","0.44","0.684615384615385","0.625","0","0.55","0.914583333333333","0.27","0.7","0.177777777777778","1","0.7","0.39","0.31","0.27"
"2115","851","1","Chicken Bowl","Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce","$11.25 ","720","41","11.5","0","155","1420","48","9.5","3","44.5","60","49","29","24","0.36","0.630769230769231","0.575","0","0.516666666666667","0.591666666666667","0.16","0.38","0.0333333333333333","0.89","0.6","0.49","0.29","0.24"
"2116","851","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"2117","852","1","Steak Burrito","Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce","$8.99 ","1035","33","10","0","105","2385","131","22","13","54.5","79","77","40","55","0.5175","0.507692307692308","0.5","0","0.35","0.99375","0.436666666666667","0.88","0.144444444444444","1.09","0.79","0.77","0.4","0.55"
"2118","852","1","Chips and Fresh Tomato Salsa","NULL","$2.39 ","590","27","3.5","0","0","630","78","9","7","9","15","27","6","8","0.295","0.415384615384615","0.175","0","0","0.2625","0.26","0.36","0.0777777777777778","0.18","0.15","0.27","0.06","0.08"
